Path,TotalSegPath
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn09860.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn09860/trn09860.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn10774.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn10774/trn10774.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24586.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24586/trn24586.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn13866.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn13866/trn13866.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15311.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15311/trn15311.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19675.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19675/trn19675.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05109.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05109/trn05109.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn22733.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn22733/trn22733.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04055.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04055/trn04055.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04139.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04139/trn04139.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05937.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05937/trn05937.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn22136.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn22136/trn22136.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04235.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04235/trn04235.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20046.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20046/trn20046.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05536.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05536/trn05536.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20630.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20630/trn20630.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05137.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05137/trn05137.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20014.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20014/trn20014.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23593.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23593/trn23593.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07987.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07987/trn07987.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn09753.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn09753/trn09753.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11061.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11061/trn11061.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19771.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19771/trn19771.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06611.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06611/trn06611.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21006.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21006/trn21006.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02252.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02252/trn02252.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06035.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06035/trn06035.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05038.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05038/trn05038.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18514.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18514/trn18514.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24835.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24835/trn24835.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06166.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06166/trn06166.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15406.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15406/trn15406.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21652.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21652/trn21652.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23625.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23625/trn23625.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn09524.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn09524/trn09524.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16842.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16842/trn16842.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20784.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20784/trn20784.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11692.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11692/trn11692.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn09874.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn09874/trn09874.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19210.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19210/trn19210.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06213.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06213/trn06213.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn22786.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn22786/trn22786.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20872.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20872/trn20872.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn13325.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn13325/trn13325.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21495.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21495/trn21495.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15486.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15486/trn15486.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04407.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04407/trn04407.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn10122.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn10122/trn10122.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03470.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03470/trn03470.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08237.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08237/trn08237.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05480.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05480/trn05480.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16374.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16374/trn16374.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00167.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00167/trn00167.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04382.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04382/trn04382.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn25113.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn25113/trn25113.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn01165.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn01165/trn01165.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18317.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18317/trn18317.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07624.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07624/trn07624.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18579.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18579/trn18579.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21841.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21841/trn21841.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn17426.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn17426/trn17426.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn01841.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn01841/trn01841.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21647.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21647/trn21647.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05512.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05512/trn05512.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16527.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16527/trn16527.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04531.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04531/trn04531.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08524.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08524/trn08524.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03659.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03659/trn03659.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19706.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19706/trn19706.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12157.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12157/trn12157.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00593.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00593/trn00593.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16103.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16103/trn16103.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04468.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04468/trn04468.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06745.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06745/trn06745.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24233.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24233/trn24233.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07107.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07107/trn07107.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn14357.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn14357/trn14357.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04164.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04164/trn04164.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07380.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07380/trn07380.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02687.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02687/trn02687.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18153.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18153/trn18153.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05380.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05380/trn05380.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03324.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03324/trn03324.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07907.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07907/trn07907.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn01856.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn01856/trn01856.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03179.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03179/trn03179.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16458.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16458/trn16458.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11582.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11582/trn11582.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07311.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07311/trn07311.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16068.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16068/trn16068.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21465.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21465/trn21465.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06885.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06885/trn06885.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn14823.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn14823/trn14823.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21911.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21911/trn21911.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02181.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02181/trn02181.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03707.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03707/trn03707.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05056.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05056/trn05056.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21093.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21093/trn21093.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16226.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16226/trn16226.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03208.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03208/trn03208.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03566.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03566/trn03566.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15720.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15720/trn15720.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06059.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06059/trn06059.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05335.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05335/trn05335.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn17900.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn17900/trn17900.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn25270.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn25270/trn25270.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16091.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16091/trn16091.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21785.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21785/trn21785.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24326.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24326/trn24326.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12089.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12089/trn12089.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn16832.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn16832/trn16832.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19694.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19694/trn19694.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04437.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04437/trn04437.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn01683.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn01683/trn01683.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23763.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23763/trn23763.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23911.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23911/trn23911.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn23518.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn23518/trn23518.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02031.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02031/trn02031.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12641.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12641/trn12641.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn01740.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn01740/trn01740.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02068.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02068/trn02068.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn05370.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn05370/trn05370.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02643.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02643/trn02643.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06119.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06119/trn06119.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19462.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19462/trn19462.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18652.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18652/trn18652.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00324.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00324/trn00324.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn18395.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn18395/trn18395.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn15121.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn15121/trn15121.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21954.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21954/trn21954.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02826.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02826/trn02826.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn17533.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn17533/trn17533.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08973.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08973/trn08973.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn17116.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn17116/trn17116.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02365.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02365/trn02365.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04629.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04629/trn04629.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11955.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11955/trn11955.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00347.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00347/trn00347.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24006.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24006/trn24006.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn08177.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn08177/trn08177.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn03670.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn03670/trn03670.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn19991.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn19991/trn19991.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn12045.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn12045/trn12045.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn22406.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn22406/trn22406.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn21635.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn21635/trn21635.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07219.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07219/trn07219.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00673.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00673/trn00673.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20368.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20368/trn20368.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn00544.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn00544/trn00544.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn20444.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn20444/trn20444.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07190.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07190/trn07190.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn07589.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn07589/trn07589.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn02606.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn02606/trn02606.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn10796.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn10796/trn10796.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn04847.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn04847/trn04847.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn24686.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn24686/trn24686.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn11693.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn11693/trn11693.nii.gz
/data4/haoranlai/Dataset/RAD_ChestCT/image/trn06413.nii.gz,/data4/haoranlai/Dataset/RAD_ChestCT/RadchestCTseg/trn06413/trn06413.nii.gz
